timestamps,data,sampling_rate
0.05,0.189374272422721,20
0.1,0.187823981318239,
0.15,0.191215351958643,
0.2,0.190963279302148,
0.25,0.182962575047546,
0.3,0.184343792106535,
0.35,0.190490901098603,
0.4,0.191609956529244,
0.45,0.19618383762988,
0.5,0.193806089781759,
0.55,0.189159534034894,
0.6,0.186807765591746,
0.65,0.185743824017835,
0.7,0.190603164237894,
0.75,0.193741019134887,
0.8,0.195634261980547,
0.85,0.193720005404171,
0.9,0.189094921669557,
0.95,0.193221026422662,
1,0.198281798982539,
1.05,0.205276768216915,
1.1,0.203458244611099,
1.15,0.204135398154316,
1.2,0.202321252318047,
1.25,0.197045603518704,
1.3,0.200637756533216,
1.35,0.198072746226528,
1.4,0.198778523571642,
1.45,0.195879693654804,
1.5,0.189018792566798,
1.55,0.189165868606059,
1.6,0.190762583659501,
1.65,0.189871853089458,
1.7,0.192182477193176,
1.75,0.188375552930556,
1.8,0.187451893327303,
1.85,0.187623510925093,
1.9,0.187070591529344,
1.95,0.193156263240714,
2,0.195387368225867,
2.05,0.193731320759875,
2.1,0.190317026995726,
2.15,0.188498125615938,
2.2,0.192022543564984,
2.25,0.195607462353959,
2.3,0.202542563054314,
2.35,0.203974821179736,
2.4,0.205888196556627,
2.45,0.207478287467597,
2.5,0.202936134199118,
2.55,0.206466015519552,
2.6,0.213705960453269,
2.65,0.21063190332882,
2.7,0.211040970680807,
2.75,0.208979305076158,
2.8,0.204481440352086,
2.85,0.205383214323929,
2.9,0.212753739074828,
2.95,0.220419240136826,
3,0.214961642840402,
3.05,0.212985495586024,
3.1,0.203933791642082,
3.15,0.19866824240273,
3.2,0.20810988804326,
3.25,0.212401822438765,
3.3,0.204982014407199,
3.35,0.196568914055527,
3.4,0.191668283873729,
3.45,0.194610081798588,
3.5,0.20041920550418,
3.55,0.208550814910509,
3.6,0.205932008898643,
3.65,0.202539464838318,
3.7,0.203765201886878,
3.75,0.199527587691908,
3.8,0.20123697160434,
3.85,0.208796943529513,
3.9,0.206997568228674,
3.95,0.205125635987631,
4,0.200114482779379,
4.05,0.194216377710739,
4.1,0.19987243100484,
4.15,0.207456516330723,
4.2,0.210160959108682,
4.25,0.206377867253856,
4.3,0.199321217128381,
4.35,0.189529899383352,
4.4,0.193275164308396,
4.45,0.195023608104226,
4.5,0.198149585682098,
4.55,0.196440445123539,
4.6,0.192913518584086,
4.65,0.188389561239517,
4.7,0.190879268894604,
4.75,0.19378408315293,
4.8,0.197886211405681,
4.85,0.200904964600923,
4.9,0.198907218306833,
4.95,0.189871625688053,
5,0.186864261641301,
5.05,0.191747441590908,
5.1,0.195577937223955,
5.15,0.199082226435782,
5.2,0.19551727269995,
5.25,0.193475672424293,
5.3,0.191033288188694,
5.35,0.186491415963103,
5.4,0.190906491725074,
5.45,0.194853837924116,
5.5,0.191428628845667,
5.55,0.19697358037464,
5.6,0.190045965352238,
5.65,0.189025326503465,
5.7,0.193806009465115,
5.75,0.207088354387511,
5.8,0.210449411279293,
5.85,0.207405711368118,
5.9,0.20053729761225,
5.95,0.190386419000095,
6,0.197493418006569,
6.05,0.203898917905626,
6.1,0.208365758167665,
6.15,0.208993010947156,
6.2,0.203390198026828,
6.25,0.199554163858287,
6.3,0.194942563356677,
6.35,0.198591573402639,
6.4,0.19796247079954,
6.45,0.199809373226168,
6.5,0.191198961088957,
6.55,0.186206587453088,
6.6,0.18571631734551,
6.65,0.192172476820717,
6.7,0.193929428128922,
6.75,0.197104132415882,
6.8,0.196526348423788,
6.85,0.194705946603742,
6.9,0.190845482997089,
6.95,0.191021814321308,
7,0.191282188438058,
7.05,0.194259031103997,
7.1,0.193739326431809,
7.15,0.187491965052629,
7.2,0.184061627867199,
7.25,0.186937693588837,
7.3,0.186838667223014,
7.35,0.197869809669643,
7.4,0.202384173713881,
7.45,0.191740208492941,
7.5,0.189203632872975,
7.55,0.190293861799871,
7.6,0.18869066038257,
7.65,0.201277230350348,
7.7,0.199391588754685,
7.75,0.192465793263921,
7.8,0.194860545941197,
7.85,0.198557974041062,
7.9,0.205069689518167,
7.95,0.204913497455889,
8,0.206693760771491,
8.05,0.202907937040781,
8.1,0.202778754685926,
8.15,0.199741536869483,
8.2,0.201262282841937,
8.25,0.203306218908168,
8.3,0.198862517179764,
8.35,0.195206694609416,
8.4,0.193231520961744,
8.45,0.188309487163878,
8.5,0.19382157086157,
8.55,0.200561471147045,
8.6,0.200407411543251,
8.65,0.204593745734299,
8.7,0.197067481752982,
8.75,0.186384872080222,
8.8,0.18187208822507,
8.85,0.192456816956998,
8.9,0.193311745823454,
8.95,0.195336605652164,
9,0.194941886271778,
9.05,0.188666468015519,
9.1,0.186151674808997,
9.15,0.191993180233775,
9.2,0.193223261863765,
9.25,0.193635181960993,
9.3,0.189681158493404,
9.35,0.188190688287709,
9.4,0.184007866309065,
9.45,0.177298256311729,
9.5,0.183543001726428,
9.55,0.194138784623083,
9.6,0.19885404021914,
9.65,0.190412631232666,
9.7,0.18970451616663,
9.75,0.195464087198197,
9.8,0.197361918828968,
9.85,0.19482042879356,
9.9,0.193032656592268,
9.95,0.187952917490861,
10,0.190981635535623,
10.05,0.194375338058818,
10.1,0.195304754623287,
10.15,0.199811131127226,
10.2,0.197821357699664,
10.25,0.194055027366647,
10.3,0.193793807840211,
10.35,0.195784212643574,
10.4,0.190391196297966,
10.45,0.193869479835739,
10.5,0.20193412022868,
10.55,0.1983274913688,
10.6,0.188485464982758,
10.65,0.184106196243043,
10.7,0.191685605540374,
10.75,0.193977428662933,
10.8,0.187963201851052,
10.85,0.188777665318368,
10.9,0.185899855359808,
10.95,0.183680937134967,
11,0.177367555756926,
11.05,0.1784270944394,
11.1,0.175987440118641,
11.15,0.177952974630789,
11.2,0.178915377488199,
11.25,0.172661836712114,
11.3,0.171562069789952,
11.35,0.180218719525242,
11.4,0.185077618519525,
11.45,0.177344722352795,
11.5,0.175586334246996,
11.55,0.175387192715042,
11.6,0.174352699894145,
11.65,0.174501677369479,
11.7,0.180685449739803,
11.75,0.182970612914884,
11.8,0.18182532416811,
11.85,0.181161534943519,
11.9,0.182941802470856,
11.95,0.179667100403571,
12,0.180880530901511,
12.05,0.184438362314098,
12.1,0.181240476960633,
12.15,0.175813876422752,
12.2,0.170841925085967,
12.25,0.176454919932541,
12.3,0.179702039252852,
12.35,0.184578869737903,
12.4,0.184996014026264,
12.45,0.178811882222066,
12.5,0.179517289466276,
12.55,0.178447286430805,
12.6,0.175932164910701,
12.65,0.18149946684828,
12.7,0.181085560217154,
12.75,0.192015689052993,
12.8,0.189346312007734,
12.85,0.181077551789684,
12.9,0.181318453717239,
12.95,0.182504963520967,
13,0.190204318257005,
13.05,0.189147926612117,
13.1,0.181718734714385,
13.15,0.177542434840699,
13.2,0.175656983326699,
13.25,0.177081462352158,
13.3,0.180442311706784,
13.35,0.188558964262886,
13.4,0.186534311746162,
13.45,0.17363831728864,
13.5,0.175866744355092,
13.55,0.17511266730951,
13.6,0.180801986908238,
13.65,0.183557581457752,
13.7,0.183603036346532,
13.75,0.174657924548719,
13.8,0.167241312171035,
13.85,0.170198469534639,
13.9,0.177308817049767,
13.95,0.178148743313413,
14,0.182387746413535,
14.05,0.178093746996746,
14.1,0.170629062065517,
14.15,0.175558381739384,
14.2,0.179156704832587,
14.25,0.180189737675033,
14.3,0.182335027793383,
14.35,0.176129656997,
14.4,0.1734101104236,
14.45,0.172807224703193,
14.5,0.177748885386823,
14.55,0.182556059734481,
14.6,0.192839186936399,
14.65,0.183947811883047,
14.7,0.177704042058699,
14.75,0.177181771841841,
14.8,0.184093730137987,
14.85,0.184527441805217,
14.9,0.186817195313604,
14.95,0.185046525768333,
15,0.185554879621123,
15.05,0.186756786281891,
15.1,0.182176017163251,
15.15,0.18917278172622,
15.2,0.191916277008104,
15.25,0.185398267307524,
15.3,0.176230732043217,
15.35,0.180739307374623,
15.4,0.181048374589889,
15.45,0.184877214267648,
15.5,0.190109619331376,
15.55,0.187123456352697,
15.6,0.180497421185462,
15.65,0.176804156076943,
15.7,0.186311754806262,
15.75,0.185111570878626,
15.8,0.189035727616132,
15.85,0.189933125060254,
15.9,0.189540025862197,
15.95,0.182233067506603,
16,0.178110374744169,
16.05,0.185273917422989,
16.1,0.18439612015764,
16.15,0.184779664033183,
16.2,0.184068098791405,
16.25,0.183486449256439,
16.3,0.174898409118476,
16.35,0.179999038396339,
16.4,0.186971727012543,
16.45,0.192043048798387,
16.5,0.190962854686691,
16.55,0.188378825837721,
16.6,0.184077709888632,
16.65,0.189333768805141,
16.7,0.19558022031463,
16.75,0.199052453313449,
16.8,0.197341176593736,
16.85,0.192542952957475,
16.9,0.195453017107932,
16.95,0.191195903894405,
17,0.189372553356907,
17.05,0.196275931108985,
17.1,0.193593297519482,
17.15,0.190055283927182,
17.2,0.186183008137875,
17.25,0.184444046272258,
17.3,0.188390327814277,
17.35,0.194245450833083,
17.4,0.194330779449098,
17.45,0.19316477498353,
17.5,0.191812627830187,
17.55,0.189182247451499,
17.6,0.185355637645765,
17.65,0.192174545650937,
17.7,0.192563482102123,
17.75,0.196739164959485,
17.8,0.194095657652978,
17.85,0.18749922696494,
17.9,0.187146656104352,
17.95,0.191843974092496,
18,0.18834177083618,
18.05,0.191425172736537,
18.1,0.191424658294283,
18.15,0.188797192575204,
18.2,0.189054121570265,
18.25,0.185263848786418,
18.3,0.187984785255468,
18.35,0.187025638304681,
18.4,0.187514477073159,
18.45,0.180332701839828,
18.5,0.179893326811176,
18.55,0.185380411349664,
18.6,0.188074854147392,
18.65,0.190251254870925,
18.7,0.185845520601154,
18.75,0.18956833792802,
18.8,0.194781400614163,
18.85,0.19463343928734,
18.9,0.194819139420714,
18.95,0.19674568193272,
19,0.191483840580482,
19.05,0.191397395978566,
19.1,0.190929579185227,
19.15,0.196483198429402,
19.2,0.192925907006948,
19.25,0.199970238359948,
19.3,0.194612948255317,
19.35,0.196938130043977,
19.4,0.183500947190036,
19.45,0.182908908090818,
19.5,0.186794780883836,
19.55,0.185257521956937,
19.6,0.187990966689944,
19.65,0.185050409883813,
19.7,0.187937828944827,
19.75,0.187172190746271,
19.8,0.185893037368697,
19.85,0.190299245365365,
19.9,0.197238610559946,
19.95,0.197433610576252,
20,0.194345869832854,
20.05,0.186183452732253,
20.1,0.185506769931876,
20.15,0.183496186609104,
20.2,0.186368670225873,
20.25,0.188466175078776,
20.3,0.186053694765609,
20.35,0.184260957777167,
20.4,0.188435455573056,
20.45,0.190103166361135,
20.5,0.187114716664441,
20.55,0.195836575638213,
20.6,0.186377117383874,
20.65,0.186400533748771,
20.7,0.18946919748891,
20.75,0.188604119909247,
20.8,0.192344341488823,
20.85,0.192681050858843,
20.9,0.189034414871132,
20.95,0.186139451044948,
21,0.183413366651792,
21.05,0.188625978932302,
21.1,0.188304083357782,
21.15,0.193716617984174,
21.2,0.194310662614325,
21.25,0.194105568828153,
21.3,0.189983758846301,
21.35,0.194942554905799,
21.4,0.19874027425865,
21.45,0.200954466513038,
21.5,0.200143028230768,
21.55,0.198703335846023,
21.6,0.186000329721693,
21.65,0.185702908236831,
21.7,0.190028592067656,
21.75,0.190859290506542,
21.8,0.197295356059691,
21.85,0.192443603222208,
21.9,0.190305293571365,
21.95,0.189853662128821,
22,0.190034818475909,
22.05,0.193049847211788,
22.1,0.198789995832986,
22.15,0.201587638254982,
22.2,0.196630133994249,
22.25,0.187410784518651,
22.3,0.184649973536764,
22.35,0.188374768912023,
22.4,0.193704070151867,
22.45,0.194527879761935,
22.5,0.19093921994613,
22.55,0.188265113762604,
22.6,0.189768365662543,
22.65,0.188711361715224,
22.7,0.193508735040916,
22.75,0.190784586000987,
22.8,0.187984546197291,
22.85,0.180741238441624,
22.9,0.181976726123819,
22.95,0.184049695849855,
23,0.191101254105903,
23.05,0.195831468718189,
23.1,0.19586270865307,
23.15,0.193711572802513,
23.2,0.189894465329999,
23.25,0.187022763541617,
23.3,0.18510022820622,
23.35,0.184317005269373,
23.4,0.198996740956106,
23.45,0.200347585854637,
23.5,0.195215872952429,
23.55,0.194394367242615,
23.6,0.189396937404809,
23.65,0.197892903388219,
23.7,0.200482255391319,
23.75,0.19917126384086,
23.8,0.188996950796683,
23.85,0.189292379704643,
23.9,0.190033901221812,
23.95,0.187174413183313,
24,0.1956336991073,
24.05,0.196185921703717,
24.1,0.191062971365876,
24.15,0.186768339799191,
24.2,0.189573720765459,
24.25,0.188553108070509,
24.3,0.189438350492095,
24.35,0.183695160233019,
24.4,0.186005513802007,
24.45,0.186383609900091,
24.5,0.188692855667629,
24.55,0.187699441575151,
24.6,0.182618650418272,
24.65,0.18466407652758,
24.7,0.187925446952121,
24.75,0.18599426429917,
24.8,0.1867308320222,
24.85,0.191052265944855,
24.9,0.19882469504885,
24.95,0.203008193623044,
25,0.201607157472436,
25.05,0.193445724554253,
25.1,0.196119549335582,
25.15,0.198148923419053,
25.2,0.202834519357024,
25.25,0.203365333013991,
25.3,0.20044552609933,
25.35,0.198448424277315,
25.4,0.192765209774364,
25.45,0.194666361494037,
25.5,0.202242450846041,
25.55,0.199739955618147,
25.6,0.195019957118573,
25.65,0.195398174473749,
25.7,0.191807778079679,
25.75,0.195833686980218,
25.8,0.195901233177469,
25.85,0.19871375714771,
25.9,0.19387765826174,
25.95,0.193080042636118,
26,0.191919686781355,
26.05,0.191347490459525,
26.1,0.187038851138318,
26.15,0.188825424674905,
26.2,0.189015176849403,
26.25,0.183925912122207,
26.3,0.183070733726238,
26.35,0.182561275651143,
26.4,0.183551868641263,
26.45,0.186110186513973,
26.5,0.195211299696479,
26.55,0.2030654284336,
26.6,0.188669224266502,
26.65,0.186570814764563,
26.7,0.183190071545969,
26.75,0.184019840774427,
26.8,0.192253643696202,
26.85,0.194535491105627,
26.9,0.189257171510831,
26.95,0.183510106640043,
27,0.180015412924733,
27.05,0.181107205912042,
27.1,0.183944823400839,
27.15,0.190608543112223,
27.2,0.190382478623805,
27.25,0.179125664024613,
27.3,0.174558106027749,
27.35,0.180519454905388,
27.4,0.185104177725744,
27.45,0.187750788016471,
27.5,0.186995156429589,
27.55,0.188682184665618,
27.6,0.189666753525521,
27.65,0.193720932469434,
27.7,0.194553607055358,
27.75,0.196162402005453,
27.8,0.191801688924659,
27.85,0.191953386656912,
27.9,0.182268959585499,
27.95,0.184638814401987,
28,0.190455033664509,
28.05,0.195194987264029,
28.1,0.192340138799096,
28.15,0.187111329753582,
28.2,0.185722761391223,
28.25,0.183606511278524,
28.3,0.181567853023127,
28.35,0.18619507917205,
28.4,0.191696949355436,
28.45,0.18376589784183,
28.5,0.185384048174212,
28.55,0.184307455476113,
28.6,0.186618179227026,
28.65,0.186603781718067,
28.7,0.187756466610951,
28.75,0.191367483826781,
28.8,0.18393335264964,
28.85,0.181967859357437,
28.9,0.180542699671433,
28.95,0.184703445291451,
29,0.18937212414578,
29.05,0.193344060796892,
29.1,0.192298089543747,
29.15,0.195605074583302,
29.2,0.1909301151324,
