timestamps,data,sampling_rate
0.05,0.00128073700553964,20
0.1,0.00131905180294667,
0.15,0.00127267198775321,
0.2,0.00115609741498864,
0.25,0.00139556951685111,
0.3,0.00126964333346636,
0.35,0.00126248432234945,
0.4,0.00119444930593785,
0.45,0.00134763217834754,
0.5,0.0012495858566161,
0.55,0.00154196547575555,
0.6,0.00114183980599627,
0.65,0.00110184272515379,
0.7,0.001314909510696,
0.75,0.00129603572517061,
0.8,0.00117388101933348,
0.85,0.00132976294421153,
0.9,0.00132166147258188,
0.95,0.00137102868602142,
1,0.00118980107529223,
1.05,0.00138570579126215,
1.1,0.00108060797619294,
1.15,0.00131384640009969,
1.2,0.00104332898973944,
1.25,0.00138871378641964,
1.3,0.00134081736083272,
1.35,0.00108487916377392,
1.4,0.0011766375059119,
1.45,0.00111529227935585,
1.5,0.00127570557464531,
1.55,0.00125469871930147,
1.6,0.00123225719340696,
1.65,0.00110042590182692,
1.7,0.00115933156167497,
1.75,0.00106226608661936,
1.8,0.00100816580763556,
1.85,0.00118317188633975,
1.9,0.00117177996384045,
1.95,0.00111614506263454,
2,0.00121671000175987,
2.05,0.00120848182563663,
2.1,0.00131826582877858,
2.15,0.00104699641415967,
2.2,0.00119516032311861,
2.25,0.00122482632055518,
2.3,0.0012164122208721,
2.35,0.00117975808943814,
2.4,0.0011345720570324,
2.45,0.00127764665105434,
2.5,0.00113237232250477,
2.55,0.00121254550667223,
2.6,0.00133337694427215,
2.65,0.00116370680923601,
2.7,0.00116619130381069,
2.75,0.00121157276441485,
2.8,0.0010728961892539,
2.85,0.00136078341176896,
2.9,0.00127687876870534,
2.95,0.00122597395108769,
3,0.00112578559375493,
3.05,0.00140548048062151,
3.1,0.00119882264145225,
3.15,0.00123055939844083,
3.2,0.00130431676210753,
3.25,0.00119108648222638,
3.3,0.00124284853891322,
3.35,0.00129826036156871,
3.4,0.00117622526157873,
3.45,0.00127778930816503,
3.5,0.00123631265246576,
3.55,0.00116566088041917,
3.6,0.00127365036134359,
3.65,0.00112207014858845,
3.7,0.00121894939076596,
3.75,0.00102453625414729,
3.8,0.00100846147529511,
3.85,0.00117799464755296,
3.9,0.00111128723413789,
3.95,0.00122150676798257,
4,0.00120400175572809,
4.05,0.000987903690391682,
4.1,0.00113262984043086,
4.15,0.00104827363389317,
4.2,0.00123030295807953,
4.25,0.0012360733690883,
4.3,0.00118375831711407,
4.35,0.00123687394305884,
4.4,0.00108380741844639,
4.45,0.00120610010581501,
4.5,0.0012141153821939,
4.55,0.001135758786771,
4.6,0.00117390536176568,
4.65,0.00132958433760525,
4.7,0.00138529462556004,
4.75,0.0012888323134118,
4.8,0.00108734617972673,
4.85,0.001165556421611,
4.9,0.00120231240079404,
4.95,0.00131357361251624,
5,0.00120060937127332,
5.05,0.0012849796265946,
5.1,0.00121944504237654,
5.15,0.00115112131131821,
5.2,0.00124014013953334,
5.25,0.000966427220174079,
5.3,0.00134982579036964,
5.35,0.00110889321148827,
5.4,0.00113795964336867,
5.45,0.00111450740115049,
5.5,0.00128848768670786,
5.55,0.00103084188872939,
5.6,0.00135818923681039,
5.65,0.00117669446884844,
5.7,0.00128180677273563,
5.75,0.00119152948879369,
5.8,0.00131820522799417,
5.85,0.00131607940085816,
5.9,0.00110048163120361,
5.95,0.00117312354880135,
6,0.00131224502906917,
6.05,0.001196771596483,
6.1,0.00122471006463609,
6.15,0.00126561252741417,
6.2,0.00116284181454734,
6.25,0.00131091835975627,
6.3,0.00104419397008437,
6.35,0.00116170473589307,
6.4,0.00131934196450685,
6.45,0.00109374612270921,
6.5,0.00109960589703638,
6.55,0.00128015445108528,
6.6,0.00113129267720579,
6.65,0.000982267041064122,
6.7,0.0010762734533153,
6.75,0.00117787592474632,
6.8,0.0011891805455737,
6.85,0.00106902477185802,
6.9,0.00114557157222193,
6.95,0.00113609840487311,
7,0.00125315954867304,
7.05,0.00110629384199206,
7.1,0.0014003094696586,
7.15,0.00112534858718211,
7.2,0.00116758446586646,
7.25,0.00113839479857868,
7.3,0.00132536712978465,
7.35,0.00112900350288029,
7.4,0.00131911796912801,
7.45,0.00115690763459148,
7.5,0.00122373709969932,
7.55,0.00117851250261261,
7.6,0.00119295554262288,
7.65,0.00116261421890022,
7.7,0.00111941523577973,
7.75,0.00123618442195065,
7.8,0.00116105026936813,
7.85,0.00131493717706165,
7.9,0.00129366226523681,
7.95,0.00120557384346027,
8,0.00114670999774994,
8.05,0.00128300288603309,
8.1,0.00102904517577434,
8.15,0.00151100358811789,
8.2,0.00114079757824084,
8.25,0.00118896724596421,
8.3,0.00120362500393665,
8.35,0.00122131188824987,
8.4,0.00119592579159426,
8.45,0.00117775637694965,
8.5,0.00104870506717197,
8.55,0.00126444411150435,
8.6,0.00116537577628171,
8.65,0.00114902053481545,
8.7,0.00111900346715655,
8.75,0.0011126630964735,
8.8,0.00120012255488082,
8.85,0.00120227195352211,
8.9,0.00114341119997522,
8.95,0.00108579100836874,
9,0.00135360021546471,
9.05,0.00118248454058001,
9.1,0.00126419879216572,
9.15,0.00128409115619616,
9.2,0.00120752169783901,
9.25,0.00138063369810333,
9.3,0.00128674780352803,
9.35,0.00101959934774253,
9.4,0.00124742086419413,
9.45,0.00107475027229795,
9.5,0.00118168436260036,
9.55,0.00114882611426326,
9.6,0.00115580322995934,
9.65,0.00126441393924264,
9.7,0.0012293089690853,
9.75,0.00120936160398612,
9.8,0.00130542480116074,
9.85,0.00112015871608928,
9.9,0.00134492087500204,
9.95,0.00124578503039357,
10,0.00109538628897438,
10.05,0.00121144319120805,
10.1,0.00108962239791528,
10.15,0.00123164103796803,
10.2,0.00117872318178975,
10.25,0.00132968563995179,
10.3,0.00110655634219557,
10.35,0.00114355742197178,
10.4,0.0011783833119354,
10.45,0.00124798708521772,
10.5,0.00121411618530379,
10.55,0.00107799593778318,
10.6,0.00137789799624473,
10.65,0.00103257791684482,
10.7,0.00126705842167364,
10.75,0.00112675427283484,
10.8,0.00104734765956104,
10.85,0.00100675951156869,
10.9,0.00118757343910944,
10.95,0.00110627877068111,
11,0.00114965619682841,
11.05,0.00115343961233507,
11.1,0.00126750553629851,
11.15,0.00110854566296941,
11.2,0.00123613132170862,
11.25,0.00122634062812406,
11.3,0.0011890959593244,
11.35,0.0011636280406388,
11.4,0.00103445977393269,
11.45,0.00106177434607634,
11.5,0.00125373621947284,
11.55,0.00121931791827307,
11.6,0.00125061955299104,
11.65,0.00109723019434256,
11.7,0.00118380182545398,
11.75,0.00122457977033199,
11.8,0.00125135761574822,
11.85,0.00110893775820192,
11.9,0.00106847192345232,
11.95,0.00117746074912822,
12,0.00118652902960459,
12.05,0.00108276949222172,
12.1,0.00121625853482688,
12.15,0.00124674396472092,
12.2,0.00123592719996977,
12.25,0.00110260615462442,
12.3,0.0013172950469182,
12.35,0.00121510490061898,
12.4,0.00106043225999924,
12.45,0.00102203152902685,
12.5,0.00132300292597634,
12.55,0.00118840763612827,
12.6,0.0010607730843027,
12.65,0.00118529189924469,
12.7,0.00131030336778822,
12.75,0.0012328215752067,
12.8,0.00133871122977044,
12.85,0.00117131545967332,
12.9,0.00119889950254424,
12.95,0.00107632429647366,
13,0.00112381663347083,
13.05,0.00121639574498354,
13.1,0.00113676285980891,
13.15,0.00112234964457403,
13.2,0.00113173363976704,
13.25,0.0012213225061513,
13.3,0.00109680392674521,
13.35,0.00136158510044473,
13.4,0.00113083672536106,
13.45,0.00108460134769307,
13.5,0.000982263755515797,
13.55,0.00114053223017769,
13.6,0.00097913804643277,
13.65,0.00111397211338056,
13.7,0.00106999476020442,
13.75,0.00126026079951627,
13.8,0.00113784030115764,
13.85,0.00102317114122371,
13.9,0.00103662176669192,
13.95,0.00104424851470195,
14,0.00126962034221193,
14.05,0.00122553453712828,
14.1,0.00114414991113655,
14.15,0.00120582934285714,
14.2,0.00105578776583306,
14.25,0.00119143256476599,
14.3,0.00119517498954247,
14.35,0.000985557505277629,
14.4,0.00136234865349705,
14.45,0.00117134934920085,
14.5,0.0013263606583616,
14.55,0.00122491127373318,
14.6,0.00120280304521588,
14.65,0.00118829267319357,
14.7,0.00120065779385142,
14.75,0.00114498325448538,
14.8,0.00128042229787785,
14.85,0.00106982270239863,
14.9,0.00115907572690027,
14.95,0.00110095111656752,
15,0.00111773080069124,
15.05,0.00130267898262239,
15.1,0.00119883331558344,
15.15,0.00114433206595094,
15.2,0.00106743533532845,
15.25,0.00108724138142072,
15.3,0.00096384805293004,
15.35,0.00112909863060996,
15.4,0.00127183237700514,
15.45,0.00124625818983792,
15.5,0.00120539835042033,
15.55,0.0011198508075462,
15.6,0.00114858510559568,
15.65,0.00117957969529509,
15.7,0.00127768026079892,
15.75,0.00102983227971408,
15.8,0.00110793455719384,
15.85,0.00116314583155222,
15.9,0.00129621755386656,
15.95,0.00110415787794118,
16,0.0011616777888013,
16.05,0.00112557186329257,
16.1,0.00101813916825583,
16.15,0.00116140486212644,
16.2,0.00122482251860023,
16.25,0.00108223162814133,
16.3,0.0011784629438298,
16.35,0.00111027821144054,
16.4,0.0011946532177769,
16.45,0.00111943330566346,
16.5,0.00118152485282003,
16.55,0.00115114272454646,
16.6,0.00144512971957411,
16.65,0.00114377433457199,
16.7,0.0013493723444339,
16.75,0.00115439050780734,
16.8,0.00120134195614347,
16.85,0.00140446027218551,
16.9,0.00128661631185138,
16.95,0.00128071431862625,
17,0.00122311347933502,
17.05,0.00126081384758814,
17.1,0.00115498785487474,
17.15,0.00130780086464504,
17.2,0.001201255224475,
17.25,0.00126555015702865,
17.3,0.00107757633080222,
17.35,0.00119320895996708,
17.4,0.00114845445912001,
17.45,0.00109893911331824,
17.5,0.00124152387442133,
17.55,0.00129781943590917,
17.6,0.00109369339475701,
17.65,0.00125109787097382,
17.7,0.00116843013047908,
17.75,0.00128740639298017,
17.8,0.00134789525849277,
17.85,0.00116487882822469,
17.9,0.00121253232846371,
17.95,0.00132003746590778,
18,0.00121204379882238,
18.05,0.00112452566726155,
18.1,0.00121813971730404,
18.15,0.0011188696399376,
18.2,0.0011745326657295,
18.25,0.00106307223954259,
18.3,0.00120411928954429,
18.35,0.00101960965817805,
18.4,0.00118164286937959,
18.45,0.0011495150327644,
18.5,0.00123730131430554,
18.55,0.00109094127367057,
18.6,0.00115975258985592,
18.65,0.00108009674131813,
18.7,0.00111735240497145,
18.75,0.00123476773998824,
18.8,0.000984954550905164,
18.85,0.00116296831471903,
18.9,0.0011074450885678,
18.95,0.00141075830120226,
19,0.00104392342982795,
19.05,0.00117718805509466,
19.1,0.0010243998641743,
19.15,0.00135706136751323,
19.2,0.00113824072164043,
19.25,0.00117192233995104,
19.3,0.00130065175791019,
19.35,0.00124198676033285,
19.4,0.00120948665842576,
19.45,0.00120964735900644,
19.5,0.00140449283080878,
19.55,0.00112890112224585,
19.6,0.00119630991805355,
19.65,0.00102317896082842,
19.7,0.00129107638830717,
19.75,0.00126861253679709,
19.8,0.00107164677976388,
19.85,0.00118520627052679,
19.9,0.00122509912316261,
19.95,0.00117665888076601,
20,0.00121307598262241,
20.05,0.000973652335535364,
20.1,0.00119405135370087,
20.15,0.00121017031425979,
20.2,0.00112721807355124,
20.25,0.00129646855191465,
20.3,0.00106226186377169,
20.35,0.00113314437786858,
20.4,0.00112515636563958,
20.45,0.0012006369223815,
20.5,0.00123733794014888,
20.55,0.00111805388785011,
20.6,0.00121828579714836,
20.65,0.00119624885172891,
20.7,0.00106912398310956,
20.75,0.00109686220127929,
20.8,0.00126562325757021,
20.85,0.00120804202708489,
20.9,0.00125653270160101,
20.95,0.00126813420578399,
21,0.00106476131793272,
21.05,0.00118102199127955,
21.1,0.00122997480581397,
21.15,0.00125476936291908,
21.2,0.00116017195255751,
21.25,0.00113550511130432,
21.3,0.00126276340508375,
21.35,0.00124487888252843,
21.4,0.00124471731911422,
21.45,0.00127606739167389,
21.5,0.00126486436505428,
21.55,0.00129039991964694,
21.6,0.00127453856326728,
21.65,0.00133809244488288,
21.7,0.00130267283619219,
21.75,0.00113633541256177,
21.8,0.00124518478606943,
21.85,0.00111026276008153,
21.9,0.00117665792414683,
21.95,0.00108459577791863,
22,0.00141998569305532,
22.05,0.00125341934828093,
22.1,0.00112960282240297,
22.15,0.00144251902796509,
22.2,0.00134599605093633,
22.25,0.00126554833920323,
22.3,0.0011922987372856,
22.35,0.00117058876789003,
22.4,0.00128947323229339,
22.45,0.00134582177471822,
22.5,0.00129664240469904,
22.55,0.00133068326044545,
22.6,0.00124244788551629,
22.65,0.0012413873750392,
22.7,0.00115044396264345,
22.75,0.00116106982905124,
22.8,0.00110223609903826,
22.85,0.00128426363954885,
22.9,0.00130106046579153,
22.95,0.00122008593348808,
23,0.0011838860720282,
23.05,0.00123145985458064,
23.1,0.0011957276526617,
23.15,0.00126580941299036,
23.2,0.00113822055071808,
23.25,0.00121255082125068,
23.3,0.00127345647733831,
23.35,0.00119536397864156,
23.4,0.00131821033981517,
23.45,0.00123355065992019,
23.5,0.00123512043699127,
23.55,0.00126325651073707,
23.6,0.00118420182359139,
23.65,0.00121456823953484,
23.7,0.0011009596521176,
23.75,0.00115811091237439,
23.8,0.00134615525998765,
23.85,0.00114267119513069,
23.9,0.00115619224811862,
23.95,0.00124761678217951,
24,0.00118792464904401,
24.05,0.0011664965514926,
24.1,0.00114257637073625,
24.15,0.00141214784334999,
24.2,0.00121597468375739,
24.25,0.00118670557104727,
24.3,0.00110706688062573,
24.35,0.00112143452308462,
24.4,0.0011296262215703,
24.45,0.00129306209709618,
24.5,0.00117404213261794,
24.55,0.00113427507821237,
24.6,0.00113869602972049,
24.65,0.00124355990119863,
24.7,0.00108963969007986,
24.75,0.00117571752306276,
24.8,0.00111703986032737,
24.85,0.00115600933358451,
24.9,0.00119066658516751,
24.95,0.00123691219497041,
25,0.00145251653075361,
25.05,0.00111143722906076,
25.1,0.00138688803620128,
25.15,0.00140616102322941,
25.2,0.00116355786109721,
25.25,0.00126671720022719,
25.3,0.00147941887668201,
25.35,0.00115314445317314,
25.4,0.00109648129103296,
25.45,0.00132713145063189,
25.5,0.0012201984597042,
25.55,0.0011343664204142,
25.6,0.00122915423940792,
25.65,0.0011133016012565,
25.7,0.0012841259116168,
25.75,0.00124911994166066,
25.8,0.00125785465641741,
25.85,0.00109587880775221,
25.9,0.00131508878059002,
25.95,0.00123396632512347,
26,0.00113532784627867,
26.05,0.00128015821181872,
26.1,0.0012000241986949,
26.15,0.0011529178002782,
26.2,0.0011961632175058,
26.25,0.00119975716400213,
26.3,0.000981231401094863,
26.35,0.00129931676834935,
26.4,0.0011994092011426,
26.45,0.00106686125961376,
26.5,0.00120966660014739,
26.55,0.00142100840126995,
26.6,0.00109493164658469,
26.65,0.00134690555664694,
26.7,0.0011309473869765,
26.75,0.00111403359670463,
26.8,0.00126522456020375,
26.85,0.00129639237073602,
26.9,0.00132330331573283,
26.95,0.00133281570539921,
27,0.00130725727674397,
27.05,0.00106762273405656,
27.1,0.00112436963263916,
27.15,0.00139828343007932,
27.2,0.0013268480377393,
27.25,0.00120338526942836,
27.3,0.00126642038604615,
27.35,0.00103994398823675,
27.4,0.00121324712462587,
27.45,0.00124942649231401,
27.5,0.00126898462635546,
27.55,0.0011810335059725,
27.6,0.00133489766558619,
27.65,0.00124085403388509,
27.7,0.00118593245170615,
27.75,0.00110360539309242,
27.8,0.00128190643710107,
27.85,0.00119100985479328,
27.9,0.0012844885319374,
27.95,0.00118750292500257,
28,0.00114297355079323,
28.05,0.00122726726085045,
28.1,0.00127378034975366,
28.15,0.00132246924815856,
28.2,0.00106340303265663,
28.25,0.00132666898174515,
28.3,0.00109297111735719,
28.35,0.00112937974324091,
28.4,0.00124153777936983,
28.45,0.00119889070357911,
28.5,0.00123776898957651,
28.55,0.0012096497743443,
28.6,0.00134780956224802,
28.65,0.00120647442434414,
28.7,0.00109570227705391,
28.75,0.00119509280195816,
28.8,0.00113911041574862,
28.85,0.0013449443511331,
28.9,0.00127015359672832,
28.95,0.00123113110216421,
29,0.00110875831752976,
29.05,0.00112570014584765,
29.1,0.00124088670507536,
29.15,0.0011846481515364,
29.2,0.00131257655725788,
29.25,0.00118474862800136,
29.3,0.0010782279859528,
29.35,0.00115572452978978,
29.4,0.00145812346262527,
29.45,0.00110588569708605,
29.5,0.00127095859193138,
29.55,0.00126015080627034,
29.6,0.00119088219809217,
29.65,0.00119595994923261,
29.7,0.00110412545547038,
29.75,0.00117559388340846,
29.8,0.00124253906978131,
29.85,0.00116704935502218,
29.9,0.00131074072107506,
29.95,0.00131431723322553,
30,0.00113646379933408,
30.05,0.00124615513381642,
30.1,0.00125444037382511,
30.15,0.00112933840392834,
30.2,0.00119984427361315,
30.25,0.00126394775875478,
30.3,0.00128756903625325,
30.35,0.00139262423559351,
30.4,0.00122275081494188,
30.45,0.00131605798469172,
30.5,0.00137305526100101,
30.55,0.00129337320514744,
30.6,0.00136092699729852,
30.65,0.00121602063198868,
30.7,0.00123023328287198,
30.75,0.00127507394272347,
30.8,0.00138145862385264,
30.85,0.00106227577801849,
30.9,0.00125110351313397,
30.95,0.00114157506748501,
31,0.00134749726515428,
31.05,0.00116696854465993,
31.1,0.00122417092106295,
31.15,0.00123445620218976,
31.2,0.00132842196995638,
31.25,0.00115603941735024,
31.3,0.00117360047667942,
31.35,0.00109548637739433,
31.4,0.0013153407457183,
31.45,0.00111898292252194,
31.5,0.000998272848351217,
31.55,0.000968357753094043,
31.6,0.00105835649753241,
31.65,0.0012677246355709,
31.7,0.000950408176660637,
31.75,0.00106468446162822,
31.8,0.00121419961118062,
31.85,0.00126567665518806,
31.9,0.000989278411862003,
31.95,0.001164480784494,
32,0.00123210822693128,
32.05,0.00121622146180061,
32.1,0.00123243426078918,
32.15,0.00115234477100523,
32.2,0.00121249170006742,
32.25,0.00128038559267817,
32.3,0.0011753604404145,
32.35,0.00102899496773833,
32.4,0.00110367574996389,
32.45,0.00104467998380229,
32.5,0.00114505699599893,
32.55,0.00124488349366261,
32.6,0.00117161548660286,
32.65,0.00111439694847938,
32.7,0.00119349049589652,
32.75,0.00112390679606894,
32.8,0.00112881049911667,
32.85,0.00119072201639772,
32.9,0.00125275257624398,
32.95,0.00101868905697577,
33,0.00111339261490562,
33.05,0.00119856841860355,
33.1,0.00134199114915704,
33.15,0.00116333366085703,
33.2,0.00122167752699111,
33.25,0.00104449835085108,
33.3,0.00116193665061495,
33.35,0.00129290611539132,
33.4,0.00122603153079976,
33.45,0.0011413610553633,
33.5,0.00115544403432227,
33.55,0.00119669223647041,
33.6,0.00112929614789873,
33.65,0.00115480535075654,
33.7,0.00138349748426842,
33.75,0.00121663376296803,
33.8,0.00109631227102824,
33.85,0.00137532739942772,
33.9,0.00134933191435113,
33.95,0.00132808153444753,
34,0.00113445627674037,
34.05,0.0011843491954671,
34.1,0.00121231122113719,
34.15,0.00137567731690863,
34.2,0.00123588160341661,
34.25,0.00130636228645548,
34.3,0.00128046063311652,
34.35,0.00132309757521485,
34.4,0.00113548749978985,
34.45,0.00121612028754144,
34.5,0.00130383879819148,
34.55,0.00128990060604101,
34.6,0.00115628733162709,
34.65,0.00114857690778982,
34.7,0.0010678917744488,
34.75,0.00110299465136728,
34.8,0.00126265156185689,
34.85,0.00111697824156429,
34.9,0.00131855798282373,
34.95,0.00118753071732037,
35,0.00102523368159574,
35.05,0.00122680328348333,
35.1,0.00100858581423257,
35.15,0.00119661401180769,
35.2,0.00142962902685282,
35.25,0.00110810650449597,
35.3,0.00146099138912235,
35.35,0.00120403052812922,
35.4,0.00117592781167313,
35.45,0.00118494130712406,
35.5,0.00112360234649282,
35.55,0.00120819186996934,
35.6,0.00120961581123953,
35.65,0.00118101622879713,
35.7,0.00117354402823292,
35.75,0.00127130522667193,
35.8,0.00133248054791959,
35.85,0.0012059351658958,
35.9,0.0012249553391162,
35.95,0.00130649552658311,
36,0.0012530667272625,
36.05,0.00119897382847107,
36.1,0.00117599676189169,
36.15,0.00117493828182843,
36.2,0.00119924800230867,
36.25,0.00114932251287509,
36.3,0.00129064509845608,
36.35,0.00121439692600086,
36.4,0.00112942468598434,
36.45,0.00110299471193514,
36.5,0.00122099668501707,
36.55,0.00104788717434197,
36.6,0.00126811755211161,
36.65,0.00130088631839639,
36.7,0.00129772782463452,
36.75,0.000962589814157058,
36.8,0.00140583376323071,
36.85,0.00124492362049317,
36.9,0.00129304093941717,
36.95,0.00118121765176762,
37,0.00120886846759614,
37.05,0.00123186494126097,
37.1,0.00110351181518326,
37.15,0.00111078892942318,
37.2,0.00112774011182727,
37.25,0.00123087984965263,
37.3,0.00122764857569458,
37.35,0.00143159978565753,
37.4,0.00122234781797978,
37.45,0.00124084657636294,
37.5,0.0012170404098745,
37.55,0.00135766326504583,
37.6,0.00127914117778581,
37.65,0.00142319722595359,
37.7,0.00102956748315027,
37.75,0.00133088929957996,
37.8,0.00126582500980771,
37.85,0.00129589033982028,
37.9,0.00104116361629974,
37.95,0.0011892146213675,
38,0.00110346875666681,
38.05,0.00123132372153693,
38.1,0.000988735113705919,
38.15,0.00129410111791786,
38.2,0.00136333131064205,
38.25,0.00104013708781761,
38.3,0.00131369655371304,
38.35,0.0010839187543731,
38.4,0.00115958285991056,
38.45,0.00121446276260513,
38.5,0.00139167649147569,
38.55,0.00108857965324138,
38.6,0.00114331684980434,
38.65,0.00130145438782675,
38.7,0.00122299370770504,
38.75,0.00136122131539923,
38.8,0.00114548702843408,
38.85,0.00131560851920632,
38.9,0.00136458855050404,
38.95,0.00121249580502315,
39,0.00129657810476944,
39.05,0.00114470417282115,
39.1,0.00126440356493619,
39.15,0.0015844579482728,
39.2,0.00118443753578214,
39.25,0.00129468144283154,
39.3,0.00128538696851123,
39.35,0.0012785689483042,
39.4,0.00138470812273652,
39.45,0.00144427139138589,
39.5,0.00122319123415863,
39.55,0.00125318095866005,
39.6,0.00111776140214112,
39.65,0.00121236269604817,
39.7,0.00129578466155288,
39.75,0.0011004857794782,
39.8,0.00141697047464086,
39.85,0.00119443838654967,
39.9,0.00121108911883275,
39.95,0.00136678700498778,
40,0.00123059963262105,
40.05,0.00129588280360471,
40.1,0.00129968787282432,
40.15,0.00104954557592121,
40.2,0.0013044116881547,
40.25,0.0011162148996065,
40.3,0.00111548904423139,
40.35,0.00127749005441418,
40.4,0.00120360197845606,
40.45,0.00114121640855028,
40.5,0.00129046875787221,
40.55,0.0011828585397285,
40.6,0.00122758328733691,
40.65,0.00103150680453866,
40.7,0.00126582141630615,
40.75,0.00129804295190225,
40.8,0.00116469186438659,
40.85,0.00121147014700969,
40.9,0.00124703227693802,
40.95,0.00120017333571855,
41,0.00109653295356458,
41.05,0.00150860973444159,
41.1,0.0011769963677484,
41.15,0.00130502477213673,
